0,1000000,5
1,1000001,15
2,1000002,25
3,1000003,35
4,1000004,45
5,1000005,55
6,1000006,65
7,1000007,75
8,1000008,85
9,1000009,95
0,1000010,105
1,1000011,115
2,1000012,125
3,1000013,135
4,1000014,145
5,1000015,155
6,1000016,165
7,1000017,175
8,1000018,185
9,1000019,195
0,1000020,205
1,1000021,215
2,1000022,225
3,1000023,235
4,1000024,245
5,1000025,255
6,1000026,265
7,1000027,275
8,1000028,285
9,1000029,295
0,1000030,305
1,1000031,315
2,1000032,325
3,1000033,335
4,1000034,345
5,1000035,355
6,1000036,365
7,1000037,375
8,1000038,385
9,1000039,395
0,1000040,405
1,1000041,415
2,1000042,425
3,1000043,435
4,1000044,445
5,1000045,455
6,1000046,465
7,1000047,475
8,1000048,485
9,1000049,495
0,1000050,505
1,1000051,515
2,1000052,525
3,1000053,535
4,1000054,545
5,1000055,555
6,1000056,565
7,1000057,575
8,1000058,585
9,1000059,595
0,1000060,605
1,1000061,615
2,1000062,625
3,1000063,635
4,1000064,645
5,1000065,655
6,1000066,665
7,1000067,675
8,1000068,685
9,1000069,695
0,1000070,705
1,1000071,715
2,1000072,725
3,1000073,735
4,1000074,745
5,1000075,755
6,1000076,765
7,1000077,775
8,1000078,785
9,1000079,795
0,1000080,805
1,1000081,815
2,1000082,825
3,1000083,835
4,1000084,845
5,1000085,855
6,1000086,865
7,1000087,875
8,1000088,885
9,1000089,895
0,1000090,905
1,1000091,915
2,1000092,925
3,1000093,935
4,1000094,945
5,1000095,955
6,1000096,965
7,1000097,975
8,1000098,985
9,1000099,995
0,1000100,1005
1,1000101,1015
2,1000102,1025
3,1000103,1035
4,1000104,1045
5,1000105,1055
6,1000106,1065
7,1000107,1075
8,1000108,1085
9,1000109,1095
0,1000110,1105
1,1000111,1115
2,1000112,1125
3,1000113,1135
4,1000114,1145
5,1000115,1155
6,1000116,1165
7,1000117,1175
8,1000118,1185
9,1000119,1195
0,1000120,1205
1,1000121,1215
2,1000122,1225
3,1000123,1235
4,1000124,1245
5,1000125,1255
6,1000126,1265
7,1000127,1275
8,1000128,1285
9,1000129,1295
0,1000130,1305
1,1000131,1315
2,1000132,1325
3,1000133,1335
4,1000134,1345
5,1000135,1355
6,1000136,1365
7,1000137,1375
8,1000138,1385
9,1000139,1395
0,1000140,1405
1,1000141,1415
2,1000142,1425
3,1000143,1435
4,1000144,1445
5,1000145,1455
6,1000146,1465
7,1000147,1475
8,1000148,1485
9,1000149,1495
0,1000150,1505
1,1000151,1515
2,1000152,1525
3,1000153,1535
4,1000154,1545
5,1000155,1555
6,1000156,1565
7,1000157,1575
8,1000158,1585
9,1000159,1595
0,1000160,1605
1,1000161,1615
2,1000162,1625
3,1000163,1635
4,1000164,1645
5,1000165,1655
6,1000166,1665
7,1000167,1675
8,1000168,1685
9,1000169,1695
0,1000170,1705
1,1000171,1715
2,1000172,1725
3,1000173,1735
4,1000174,1745
5,1000175,1755
6,1000176,1765
7,1000177,1775
8,1000178,1785
9,1000179,1795
0,1000180,1805
1,1000181,1815
2,1000182,1825
3,1000183,1835
4,1000184,1845
5,1000185,1855
6,1000186,1865
7,1000187,1875
8,1000188,1885
9,1000189,1895
0,1000190,1905
1,1000191,1915
2,1000192,1925
3,1000193,1935
4,1000194,1945
5,1000195,1955
6,1000196,1965
7,1000197,1975
8,1000198,1985
9,1000199,1995
0,1000200,2005
1,1000201,2015
2,1000202,2025
3,1000203,2035
4,1000204,2045
5,1000205,2055
6,1000206,2065
7,1000207,2075
8,1000208,2085
9,1000209,2095
0,1000210,2105
1,1000211,2115
2,1000212,2125
3,1000213,2135
4,1000214,2145
5,1000215,2155
6,1000216,2165
7,1000217,2175
8,1000218,2185
9,1000219,2195
0,1000220,2205
1,1000221,2215
2,1000222,2225
3,1000223,2235
4,1000224,2245
5,1000225,2255
6,1000226,2265
7,1000227,2275
8,1000228,2285
9,1000229,2295
0,1000230,2305
1,1000231,2315
2,1000232,2325
3,1000233,2335
4,1000234,2345
5,1000235,2355
6,1000236,2365
7,1000237,2375
8,1000238,2385
9,1000239,2395
0,1000240,2405
1,1000241,2415
2,1000242,2425
3,1000243,2435
4,1000244,2445
5,1000245,2455
6,1000246,2465
7,1000247,2475
8,1000248,2485
9,1000249,2495
0,1000250,2505
1,1000251,2515
2,1000252,2525
3,1000253,2535
4,1000254,2545
5,1000255,2555
6,1000256,2565
7,1000257,2575
8,1000258,2585
9,1000259,2595
0,1000260,2605
1,1000261,2615
2,1000262,2625
3,1000263,2635
4,1000264,2645
5,1000265,2655
6,1000266,2665
7,1000267,2675
8,1000268,2685
9,1000269,2695
0,1000270,2705
1,1000271,2715
2,1000272,2725
3,1000273,2735
4,1000274,2745
5,1000275,2755
6,1000276,2765
7,1000277,2775
8,1000278,2785
9,1000279,2795
0,1000280,2805
1,1000281,2815
2,1000282,2825
3,1000283,2835
4,1000284,2845
5,1000285,2855
6,1000286,2865
7,1000287,2875
8,1000288,2885
9,1000289,2895
0,1000290,2905
1,1000291,2915
2,1000292,2925
3,1000293,2935
4,1000294,2945
5,1000295,2955
6,1000296,2965
7,1000297,2975
8,1000298,2985
9,1000299,2995
0,1000300,3005
1,1000301,3015
2,1000302,3025
3,1000303,3035
4,1000304,3045
5,1000305,3055
6,1000306,3065
7,1000307,3075
8,1000308,3085
9,1000309,3095
0,1000310,3105
1,1000311,3115
2,1000312,3125
3,1000313,3135
4,1000314,3145
5,1000315,3155
6,1000316,3165
7,1000317,3175
8,1000318,3185
9,1000319,3195
0,1000320,3205
1,1000321,3215
2,1000322,3225
3,1000323,3235
4,1000324,3245
5,1000325,3255
6,1000326,3265
7,1000327,3275
8,1000328,3285
9,1000329,3295
0,1000330,3305
1,1000331,3315
2,1000332,3325
3,1000333,3335
4,1000334,3345
5,1000335,3355
6,1000336,3365
7,1000337,3375
8,1000338,3385
9,1000339,3395
0,1000340,3405
1,1000341,3415
2,1000342,3425
3,1000343,3435
4,1000344,3445
5,1000345,3455
6,1000346,3465
7,1000347,3475
8,1000348,3485
9,1000349,3495
0,1000350,3505
1,1000351,3515
2,1000352,3525
3,1000353,3535
4,1000354,3545
5,1000355,3555
6,1000356,3565
7,1000357,3575
8,1000358,3585
9,1000359,3595
0,1000360,3605
1,1000361,3615
2,1000362,3625
3,1000363,3635
4,1000364,3645
5,1000365,3655
6,1000366,3665
7,1000367,3675
8,1000368,3685
9,1000369,3695
0,1000370,3705
1,1000371,3715
2,1000372,3725
3,1000373,3735
4,1000374,3745
5,1000375,3755
6,1000376,3765
7,1000377,3775
8,1000378,3785
9,1000379,3795
