0,1164,24.599999999999998,0,1
0,571,85.64999999999999,1,2
0,1975,146.25,1,3
0,1253,37.949999999999996,1,4
0,1112,16.8,0,5
0,171,25.65,1,6
0,310,46.5,0,7
0,481,72.14999999999999,1,8
0,422,63.3,0,9
0,136,20.4,0,10
0,1948,142.2,0,11
0,321,48.15,1,12
0,1273,40.949999999999996,1,13
0,1076,11.4,0,14
0,105,15.75,1,15
0,761,114.14999999999999,1,16
0,1339,50.85,1,17
0,682,102.3,0,18
0,1554,83.1,0,19
0,1633,94.95,1,20
0,1164,24.599999999999998,0,21
0,1343,51.449999999999996,1,22
0,1509,76.35,1,23
0,225,33.75,1,24
0,1973,145.95,1,25
0,68,10.2,0,26
0,1680,102.0,0,27
0,1913,136.95,1,28
0,645,96.75,1,29
0,1485,72.75,1,30
0,316,47.4,0,31
0,1639,95.85,1,32
0,1214,32.1,0,33
0,786,117.89999999999999,0,34
0,267,40.05,1,35
0,442,66.3,0,36
0,348,52.199999999999996,0,37
0,109,16.349999999999998,1,38
0,1739,110.85,1,39
0,298,44.699999999999996,0,40
0,894,134.1,0,41
0,20,3.0,0,42
0,355,53.25,1,43
0,1947,142.04999999999998,1,44
0,410,61.5,0,45
0,1007,1.05,1,46
0,1076,11.4,0,47
0,997,149.54999999999998,1,48
0,675,101.25,1,49
0,577,86.55,1,50
0,1156,23.4,0,51
0,1662,99.3,0,52
0,321,48.15,1,53
0,870,130.5,0,54
0,1852,127.8,0,55
0,1996,149.4,0,56
0,1724,108.6,0,57
0,457,68.55,1,58
0,1202,30.299999999999997,0,59
0,539,80.85,1,60
0,383,57.449999999999996,1,61
0,633,94.95,1,62
0,1008,1.2,0,63
0,1543,81.45,1,64
0,790,118.5,0,65
0,427,64.05,1,66
0,570,85.5,0,67
0,910,136.5,0,68
0,617,92.55,1,69
0,185,27.75,1,70
0,215,32.25,1,71
0,1143,21.45,1,72
0,1680,102.0,0,73
0,1421,63.15,1,74
0,1113,16.95,1,75
0,1322,48.3,0,76
0,966,144.9,0,77
0,1763,114.45,1,78
0,1760,114.0,0,79
0,1550,82.5,0,80
0,1192,28.799999999999997,0,81
0,1181,27.15,1,82
0,1239,35.85,1,83
0,491,73.64999999999999,1,84
0,1296,44.4,0,85
0,302,45.3,0,86
0,1911,136.65,1,87
0,1706,105.89999999999999,0,88
0,1156,23.4,0,89
0,522,78.3,0,90
0,83,12.45,1,91
0,389,58.349999999999994,1,92
0,482,72.3,0,93
0,1550,82.5,0,94
0,1985,147.75,1,95
0,1345,51.75,1,96
0,775,116.25,1,97
0,592,88.8,0,98
0,1262,39.3,0,99
0,1265,39.75,1,100
0,101,15.149999999999999,1,101
0,1974,146.1,0,102
0,1183,27.45,1,103
0,1302,45.3,0,104
0,1168,25.2,0,105
0,1851,127.64999999999999,1,106
0,490,73.5,0,107
0,1990,148.5,0,108
0,1935,140.25,1,109
0,1550,82.5,0,110
0,1099,14.85,1,111
0,193,28.95,1,112
0,848,127.19999999999999,0,113
0,1425,63.75,1,114
0,4,0.6,0,115
0,666,99.89999999999999,0,116
0,697,104.55,1,117
0,1259,38.85,1,118
0,34,5.1,0,119
0,1925,138.75,1,120
0,1530,79.5,0,121
0,285,42.75,1,122
0,594,89.1,0,123
0,437,65.55,1,124
0,59,8.85,1,125
0,1103,15.45,1,126
0,958,143.7,0,127
0,281,42.15,1,128
0,216,32.4,0,129
0,127,19.05,1,130
0,1315,47.25,1,131
0,913,136.95,1,132
0,1066,9.9,0,133
0,1506,75.89999999999999,0,134
0,1528,79.2,0,135
0,248,37.199999999999996,0,136
0,601,90.14999999999999,1,137
0,1342,51.3,0,138
0,1847,127.05,1,139
0,1480,72.0,0,140
0,779,116.85,1,141
0,823,123.44999999999999,1,142
0,1525,78.75,1,143
0,1207,31.049999999999997,1,144
0,1151,22.65,1,145
0,1963,144.45,1,146
0,199,29.849999999999998,1,147
0,1407,61.05,1,148
0,1819,122.85,1,149
0,357,53.55,1,150
0,1618,92.7,0,151
0,700,105.0,0,152
0,1789,118.35,1,153
0,1885,132.75,1,154
0,1972,145.79999999999998,0,155
0,443,66.45,1,156
0,375,56.25,1,157
0,714,107.1,0,158
0,654,98.1,0,159
0,1803,120.44999999999999,1,160
0,9,1.3499999999999999,1,161
0,947,142.04999999999998,1,162
0,780,117.0,0,163
0,632,94.8,0,164
0,1492,73.8,0,165
0,979,146.85,1,166
0,605,90.75,1,167
0,860,129.0,0,168
0,1985,147.75,1,169
0,267,40.05,1,170
0,1722,108.3,0,171
0,931,139.65,1,172
0,1528,79.2,0,173
0,1291,43.65,1,174
0,1264,39.6,0,175
0,413,61.949999999999996,1,176
0,1248,37.199999999999996,0,177
0,1622,93.3,0,178
0,105,15.75,1,179
0,1154,23.099999999999998,0,180
0,611,91.64999999999999,1,181
0,1118,17.7,0,182
0,61,9.15,1,183
0,1556,83.39999999999999,0,184
0,601,90.14999999999999,1,185
0,272,40.8,0,186
0,1169,25.349999999999998,1,187
0,1127,19.05,1,188
0,1746,111.89999999999999,0,189
0,1639,95.85,1,190
0,533,79.95,1,191
0,487,73.05,1,192
0,1629,94.35,1,193
0,1099,14.85,1,194
0,186,27.9,0,195
0,430,64.5,0,196
0,46,6.8999999999999995,0,197
0,1183,27.45,1,198
0,1938,140.7,0,199
0,557,83.55,1,200
0,656,98.39999999999999,0,201
0,14,2.1,0,202
0,518,77.7,0,203
0,1507,76.05,1,204
0,634,95.1,0,205
0,649,97.35,1,206
0,1591,88.64999999999999,1,207
0,560,84.0,0,208
0,406,60.9,0,209
0,1641,96.14999999999999,1,210
0,1041,6.1499999999999995,1,211
0,725,108.75,1,212
0,366,54.9,0,213
0,1427,64.05,1,214
0,272,40.8,0,215
0,265,39.75,1,216
0,1941,141.15,1,217
0,601,90.14999999999999,1,218
0,765,114.75,1,219
0,1978,146.7,0,220
0,838,125.69999999999999,0,221
0,540,81.0,0,222
0,670,100.5,0,223
0,1966,144.9,0,224
0,984,147.6,0,225
0,409,61.349999999999994,1,226
0,1935,140.25,1,227
0,497,74.55,1,228
0,335,50.25,1,229
0,1345,51.75,1,230
0,1514,77.1,0,231
0,969,145.35,1,232
0,1760,114.0,0,233
0,1925,138.75,1,234
0,771,115.64999999999999,1,235
0,1176,26.4,0,236
0,98,14.7,0,237
0,1472,70.8,0,238
0,1760,114.0,0,239
0,1894,134.1,0,240
0,63,9.45,1,241
0,1568,85.2,0,242
0,1557,83.55,1,243
0,1317,47.55,1,244
0,1563,84.45,1,245
0,1488,73.2,0,246
0,165,24.75,1,247
0,1333,49.949999999999996,1,248
0,1066,9.9,0,249
0,161,24.15,1,250
0,241,36.15,1,251
0,1710,106.5,0,252
0,1950,142.5,0,253
0,1543,81.45,1,254
0,1866,129.9,0,255
0,73,10.95,1,256
0,1073,10.95,1,257
0,1259,38.85,1,258
0,1966,144.9,0,259
0,1896,134.4,0,260
0,599,89.85,1,261
0,913,136.95,1,262
0,653,97.95,1,263
0,852,127.8,0,264
0,1870,130.5,0,265
0,748,112.2,0,266
0,610,91.5,0,267
0,1528,79.2,0,268
0,1576,86.39999999999999,0,269
0,1967,145.04999999999998,1,270
0,1308,46.199999999999996,0,271
0,1017,2.55,1,272
0,860,129.0,0,273
0,1527,79.05,1,274
0,290,43.5,0,275
0,490,73.5,0,276
0,667,100.05,1,277
0,1180,27.0,0,278
0,1291,43.65,1,279
0,239,35.85,1,280
0,1721,108.14999999999999,1,281
0,1460,69.0,0,282
0,642,96.3,0,283
0,733,109.95,1,284
0,1705,105.75,1,285
0,412,61.8,0,286
0,466,69.89999999999999,0,287
0,1774,116.1,0,288
0,1174,26.099999999999998,0,289
0,478,71.7,0,290
0,1594,89.1,0,291
0,1230,34.5,0,292
0,1614,92.1,0,293
0,29,4.35,1,294
0,1084,12.6,0,295
0,1675,101.25,1,296
0,79,11.85,1,297
0,933,139.95,1,298
0,244,36.6,0,299
0,1115,17.25,1,300
0,1321,48.15,1,301
0,898,134.7,0,302
0,724,108.6,0,303
0,1360,54.0,0,304
0,121,18.15,1,305
0,1343,51.449999999999996,1,306
0,891,133.65,1,307
0,1791,118.64999999999999,1,308
0,1968,145.2,0,309
0,140,21.0,0,310
0,672,100.8,0,311
0,325,48.75,1,312
0,1525,78.75,1,313
0,1639,95.85,1,314
0,1751,112.64999999999999,1,315
0,868,130.2,0,316
0,506,75.89999999999999,0,317
0,43,6.45,1,318
0,1900,135.0,0,319
0,1053,7.949999999999999,1,320
0,18,2.6999999999999997,0,321
0,1929,139.35,1,322
0,1558,83.7,0,323
0,43,6.45,1,324
0,1556,83.39999999999999,0,325
0,10,1.5,0,326
0,1232,34.8,0,327
0,1891,133.65,1,328
0,1573,85.95,1,329
0,1296,44.4,0,330
0,1880,132.0,0,331
0,1448,67.2,0,332
0,1388,58.199999999999996,0,333
0,42,6.3,0,334
0,1052,7.8,0,335
0,1986,147.9,0,336
0,1355,53.25,1,337
0,1983,147.45,1,338
0,319,47.85,1,339
0,20,3.0,0,340
0,1531,79.64999999999999,1,341
0,450,67.5,0,342
0,1757,113.55,1,343
0,1974,146.1,0,344
0,1345,51.75,1,345
0,89,13.35,1,346
0,1769,115.35,1,347
0,2,0.3,0,348
0,566,84.89999999999999,0,349
0,717,107.55,1,350
0,754,113.1,0,351
0,516,77.39999999999999,0,352
0,1543,81.45,1,353
0,512,76.8,0,354
0,1353,52.949999999999996,1,355
0,1373,55.949999999999996,1,356
0,975,146.25,1,357
0,1468,70.2,0,358
0,8,1.2,0,359
0,971,145.65,1,360
0,1200,30.0,0,361
0,804,120.6,0,362
0,107,16.05,1,363
0,1941,141.15,1,364
0,803,120.44999999999999,1,365
0,1440,66.0,0,366
0,1074,11.1,0,367
0,1611,91.64999999999999,1,368
0,806,120.89999999999999,0,369
0,756,113.39999999999999,0,370
0,935,140.25,1,371
0,1146,21.9,0,372
0,890,133.5,0,373
0,1673,100.95,1,374
0,1639,95.85,1,375
0,1464,69.6,0,376
0,414,62.099999999999994,0,377
0,787,118.05,1,378
0,1948,142.2,0,379
0,1937,140.54999999999998,1,380
0,114,17.099999999999998,0,381
0,656,98.39999999999999,0,382
0,923,138.45,1,383
0,352,52.8,0,384
0,792,118.8,0,385
0,1715,107.25,1,386
0,610,91.5,0,387
0,688,103.2,0,388
0,92,13.799999999999999,0,389
0,598,89.7,0,390
0,1923,138.45,1,391
0,241,36.15,1,392
0,123,18.45,1,393
0,614,92.1,0,394
0,552,82.8,0,395
0,37,5.55,1,396
0,1212,31.799999999999997,0,397
0,219,32.85,1,398
0,1078,11.7,0,399
0,1451,67.64999999999999,1,400
0,390,58.5,0,401
0,1916,137.4,0,402
0,928,139.2,0,403
0,1155,23.25,1,404
0,223,33.449999999999996,1,405
0,614,92.1,0,406
0,884,132.6,0,407
0,1885,132.75,1,408
0,1552,82.8,0,409
0,135,20.25,1,410
0,1956,143.4,0,411
0,639,95.85,1,412
0,1092,13.799999999999999,0,413
0,729,109.35,1,414
0,1817,122.55,1,415
0,1871,130.65,1,416
0,1741,111.14999999999999,1,417
0,816,122.39999999999999,0,418
0,1472,70.8,0,419
0,845,126.75,1,420
0,531,79.64999999999999,1,421
0,1604,90.6,0,422
0,590,88.5,0,423
0,1982,147.29999999999998,0,424
0,1359,53.85,1,425
0,1932,139.79999999999998,0,426
0,1671,100.64999999999999,1,427
0,134,20.099999999999998,0,428
0,1459,68.85,1,429
0,304,45.6,0,430
0,1599,89.85,1,431
0,1030,4.5,0,432
0,1682,102.3,0,433
0,1643,96.45,1,434
0,1626,93.89999999999999,0,435
0,533,79.95,1,436
0,1521,78.14999999999999,1,437
0,86,12.9,0,438
0,689,103.35,1,439
0,871,130.65,1,440
0,479,71.85,1,441
0,1698,104.7,0,442
0,608,91.2,0,443
0,1994,149.1,0,444
0,230,34.5,0,445
0,608,91.2,0,446
0,373,55.949999999999996,1,447
0,634,95.1,0,448
0,393,58.949999999999996,1,449
0,670,100.5,0,450
0,1986,147.9,0,451
0,802,120.3,0,452
0,44,6.6,0,453
0,686,102.89999999999999,0,454
0,763,114.45,1,455
0,17,2.55,1,456
0,698,104.7,0,457
0,1611,91.64999999999999,1,458
0,936,140.4,0,459
0,1426,63.9,0,460
0,1161,24.15,1,461
0,1231,34.65,1,462
0,1082,12.299999999999999,0,463
0,1067,10.049999999999999,1,464
0,1787,118.05,1,465
0,858,128.7,0,466
0,382,57.3,0,467
0,712,106.8,0,468
0,964,144.6,0,469
0,94,14.1,0,470
0,42,6.3,0,471
0,1530,79.5,0,472
0,1550,82.5,0,473
0,575,86.25,1,474
0,1501,75.14999999999999,1,475
0,1067,10.049999999999999,1,476
0,315,47.25,1,477
0,208,31.2,0,478
0,675,101.25,1,479
0,403,60.449999999999996,1,480
0,205,30.75,1,481
0,675,101.25,1,482
0,801,120.14999999999999,1,483
0,680,102.0,0,484
0,148,22.2,0,485
0,644,96.6,0,486
0,557,83.55,1,487
0,13,1.95,1,488
0,1733,109.95,1,489
0,869,130.35,1,490
0,1193,28.95,1,491
0,409,61.349999999999994,1,492
0,295,44.25,1,493
0,608,91.2,0,494
0,760,114.0,0,495
0,765,114.75,1,496
0,409,61.349999999999994,1,497
0,545,81.75,1,498
0,1539,80.85,1,499
0,1150,22.5,0,500
0,1117,17.55,1,501
0,29,4.35,1,502
0,1062,9.299999999999999,0,503
0,675,101.25,1,504
0,845,126.75,1,505
0,88,13.2,0,506
0,87,13.049999999999999,1,507
0,1576,86.39999999999999,0,508
0,1985,147.75,1,509
0,1834,125.1,0,510
0,1150,22.5,0,511
0,1669,100.35,1,512
0,1842,126.3,0,513
0,712,106.8,0,514
0,1797,119.55,1,515
0,1652,97.8,0,516
0,1946,141.9,0,517
0,626,93.89999999999999,0,518
0,140,21.0,0,519
0,1393,58.949999999999996,1,520
0,1238,35.699999999999996,0,521
0,1485,72.75,1,522
0,1629,94.35,1,523
0,807,121.05,1,524
0,1442,66.3,0,525
0,1882,132.29999999999998,0,526
0,1355,53.25,1,527
0,1661,99.14999999999999,1,528
0,1382,57.3,0,529
0,702,105.3,0,530
0,971,145.65,1,531
0,1754,113.1,0,532
0,908,136.2,0,533
0,1437,65.55,1,534
0,113,16.95,1,535
0,1152,22.8,0,536
0,634,95.1,0,537
0,674,101.1,0,538
0,1192,28.799999999999997,0,539
0,863,129.45,1,540
0,329,49.35,1,541
0,446,66.89999999999999,0,542
0,1486,72.89999999999999,0,543
0,398,59.699999999999996,0,544
0,1905,135.75,1,545
0,125,18.75,1,546
0,1548,82.2,0,547
0,1590,88.5,0,548
0,1708,106.2,0,549
0,227,34.05,1,550
0,1209,31.349999999999998,1,551
0,1566,84.89999999999999,0,552
0,943,141.45,1,553
0,1393,58.949999999999996,1,554
0,866,129.9,0,555
0,897,134.54999999999998,1,556
0,791,118.64999999999999,1,557
0,1733,109.95,1,558
0,452,67.8,0,559
0,568,85.2,0,560
0,1444,66.6,0,561
0,1938,140.7,0,562
0,456,68.39999999999999,0,563
0,728,109.2,0,564
0,1549,82.35,1,565
0,1698,104.7,0,566
0,1207,31.049999999999997,1,567
0,1587,88.05,1,568
0,805,120.75,1,569
