0,17,1
0,1352,2
0,171,3
0,441,4
0,1349,5
0,23,6
0,856,7
0,575,8
0,1580,9
0,1683,10
0,727,11
0,992,12
0,441,13
0,1128,14
0,1986,15
0,1378,16
0,1684,17
0,462,18
0,1116,19
0,1555,20
0,45,21
0,132,22
0,384,23
0,1900,24
0,871,25
0,361,26
0,697,27
0,195,28
0,1195,29
0,377,30
0,768,31
0,919,32
0,15,33
0,1146,34
0,1931,35
0,114,36
0,1893,37
0,1073,38
0,1176,39
0,559,40
0,986,41
0,1074,42
0,787,43
0,1312,44
0,441,45
0,1866,46
0,1977,47
0,136,48
0,82,49
0,1468,50
0,1115,51
0,340,52
0,1923,53
0,459,54
0,803,55
0,1987,56
0,315,57
0,681,58
0,1309,59
0,286,60
0,105,61
0,259,62
0,1731,63
0,1402,64
0,406,65
0,250,66
0,234,67
0,891,68
0,959,69
0,1099,70
0,1650,71
0,1008,72
0,110,73
0,1254,74
0,566,75
0,1940,76
0,664,77
0,798,78
0,1529,79
0,1472,80
0,1025,81
0,1097,82
0,675,83
0,586,84
0,1270,85
0,31,86
0,1031,87
0,1629,88
0,1307,89
0,322,90
0,97,91
0,808,92
0,1920,93
0,761,94
0,1335,95
0,828,96
0,1207,97
0,12,98
0,301,99
0,1644,100
0,659,101
0,1640,102
0,204,103
0,719,104
0,1973,105
0,1769,106
0,371,107
0,1284,108
0,80,109
0,1071,110
0,368,111
0,56,112
0,515,113
0,132,114
0,1268,115
0,1198,116
0,1985,117
0,1741,118
0,478,119
0,934,120
0,692,121
0,526,122
0,676,123
0,103,124
0,280,125
0,1236,126
0,1141,127
0,804,128
0,1066,129
0,951,130
0,269,131
0,322,132
0,1359,133
0,1695,134
0,553,135
0,899,136
0,1063,137
0,107,138
0,604,139
0,99,140
0,579,141
0,104,142
0,1711,143
0,192,144
0,1586,145
0,469,146
0,1364,147
0,1646,148
0,1242,149
0,1737,150
0,941,151
0,70,152
0,913,153
0,1690,154
0,1651,155
0,1801,156
0,949,157
0,1365,158
0,1384,159
0,234,160
0,336,161
0,843,162
0,128,163
0,248,164
0,1818,165
0,1060,166
0,661,167
0,743,168
0,375,169
0,1380,170
0,632,171
0,911,172
0,1680,173
0,587,174
0,174,175
0,1666,176
0,478,177
0,1667,178
0,947,179
0,1492,180
0,1571,181
0,768,182
0,1056,183
0,1395,184
0,607,185
0,257,186
0,918,187
0,241,188
0,457,189
0,114,190
0,1570,191
0,709,192
0,341,193
0,1473,194
0,767,195
0,525,196
0,1750,197
0,722,198
0,1145,199
0,521,200
0,1960,201
0,374,202
0,28,203
0,290,204
0,704,205
0,803,206
0,1975,207
0,570,208
0,531,209
0,780,210
0,1992,211
0,1050,212
0,56,213
0,665,214
0,1313,215
0,918,216
0,1112,217
0,53,218
0,1485,219
0,156,220
0,1113,221
0,1139,222
0,409,223
0,1387,224
0,7,225
0,889,226
0,87,227
0,1718,228
0,832,229
0,941,230
0,1304,231
0,538,232
0,1952,233
0,193,234
0,902,235
0,739,236
0,1054,237
0,529,238
0,1610,239
0,1800,240
0,891,241
0,918,242
0,26,243
0,797,244
0,750,245
0,979,246
0,489,247
0,1310,248
0,554,249
0,272,250
0,487,251
0,875,252
0,1149,253
0,469,254
0,652,255
0,933,256
0,1163,257
0,462,258
0,1090,259
0,1315,260
0,875,261
0,31,262
0,66,263
0,1958,264
0,801,265
0,603,266
0,1847,267
0,373,268
0,1308,269
0,541,270
0,1222,271
0,678,272
0,517,273
0,899,274
0,1293,275
0,1268,276
0,1678,277
0,634,278
0,1121,279
0,43,280
0,839,281
0,1798,282
0,638,283
0,1436,284
0,1205,285
0,750,286
0,1164,287
0,1417,288
0,445,289
0,1568,290
0,275,291
0,752,292
0,1150,293
0,697,294
0,957,295
0,1816,296
0,224,297
0,986,298
0,474,299
0,1818,300
0,1304,301
0,1488,302
0,1160,303
0,922,304
0,1325,305
0,1250,306
0,695,307
0,1124,308
0,1361,309
0,540,310
0,359,311
