282,9977,11
230,6506,25
210,6530,32
70,4916,46
74,3718,61
31,7818,69
149,2743,71
131,3451,74
7,775,82
188,7440,94
193,7355,100
118,9383,104
157,1781,107
245,3666,128
243,9555,131
295,6092,134
47,1560,142
207,8432,150
4,819,156
287,8960,160
153,524,168
5,5489,191
291,5592,191
184,5388,195
223,1278,196
87,8057,206
116,4624,207
175,8216,208
23,7145,221
107,3569,259
225,3111,261
85,6210,282
215,8845,286
168,9535,324
281,5299,325
299,7190,352
252,7747,352
296,6160,363
223,4938,365
76,9765,371
297,1942,393
9,4665,402
282,6441,428
80,1990,436
57,80,440
100,7669,446
66,3649,455
207,2989,459
82,3301,484
97,1579,504
12,9215,504
49,9639,525
242,2721,533
268,1898,538
213,3958,544
80,3107,547
220,6371,583
194,6716,614
60,4759,621
30,3217,643
189,8808,647
242,4852,647
285,6132,648
156,9086,649
108,7780,649
168,4588,662
77,9400,665
182,1756,675
230,5182,676
18,2303,686
62,9196,716
242,8225,731
241,1099,734
202,6835,743
114,6264,758
71,5160,761
274,294,766
61,8763,773
285,7347,778
199,983,802
250,1323,832
204,5048,841
94,7989,854
250,258,866
193,1450,867
205,3019,881
68,7832,881
70,4992,887
141,94,897
41,2464,911
124,8693,915
299,8053,937
61,8516,942
109,8558,951
234,265,951
291,3015,975
195,7955,1006
275,2306,1010
43,2495,1020
161,5639,1035
54,5880,1035
126,9189,1041
81,1698,1045
220,4358,1050
203,4498,1061
241,8768,1090
123,7111,1096
283,8593,1098
233,286,1103
206,4882,1105
89,9850,1109
272,9229,1110
48,5057,1111
94,5741,1130
9,7208,1162
235,4537,1195
93,5294,1199
149,614,1214
266,7292,1217
79,3831,1221
66,4245,1244
154,9328,1258
45,1236,1264
219,9190,1267
34,789,1274
116,4484,1292
264,6464,1299
293,6376,1301
142,9107,1330
23,8940,1340
211,1556,1349
270,5800,1353
11,2775,1368
16,7335,1374
254,7193,1403
204,619,1407
142,5366,1411
289,6381,1444
260,2719,1449
198,1994,1468
287,3479,1480
26,4671,1482
299,9387,1498
117,9869,1498
228,6019,1520
204,5285,1535
298,5417,1539
118,5007,1548
72,1990,1567
138,9477,1588
31,8360,1594
52,6627,1602
92,3215,1603
252,1681,1607
56,1683,1610
167,6312,1617
267,7507,1620
134,5149,1620
111,2382,1627
211,1879,1629
126,1263,1635
1,8670,1648
90,1957,1660
130,8238,1703
48,1210,1709
31,3482,1720
22,8920,1720
80,4652,1726
142,532,1730
212,2868,1739
182,7309,1739
203,1912,1743
107,8785,1757
187,7517,1777
187,3803,1783
76,4714,1800
5,4744,1830
95,4746,1833
96,1232,1836
103,6113,1845
20,1617,1855
188,8460,1857
162,5138,1862
252,2432,1906
213,3876,1909
59,7309,1921
96,6229,1925
213,331,1932
26,8857,1934
279,7032,1936
23,1917,1953
38,3550,1957
255,1596,1958
17,6695,1967
122,2161,1990
49,1143,1996
103,8483,2014
213,536,2035
283,1756,2040
193,2585,2048
117,8685,2090
133,4218,2112
148,8958,2118
117,4121,2134
64,9134,2135
280,6829,2142
126,2332,2146
221,9215,2153
274,4935,2155
154,1937,2186
242,1196,2187
272,2187,2194
144,4426,2204
31,2043,2209
66,5289,2222
2,5339,2238
126,6266,2256
183,3331,2265
21,3310,2272
57,741,2279
101,407,2284
291,2517,2298
263,9426,2299
277,8956,2316
11,4671,2337
66,6989,2355
208,2817,2357
1,9413,2367
32,338,2382
254,4428,2425
155,7256,2427
209,9776,2433
281,2959,2438
209,3830,2440
40,1236,2441
22,7148,2456
129,7306,2459
58,1274,2464
4,6389,2473
57,3126,2482
273,2945,2486
3,1299,2490
32,8656,2492
290,2322,2502
6,9399,2518
199,6485,2523
289,7697,2542
2,2443,2565
130,612,2575
144,1087,2579
173,2782,2583
282,7232,2591
280,1212,2594
132,5639,2599
22,7961,2609
65,6465,2618
210,8410,2628
205,1462,2688
192,3687,2688
126,7863,2711
194,6292,2715
176,5277,2715
140,8410,2715
295,9620,2719
152,3993,2722
139,7613,2727
59,6637,2733
135,1658,2751
93,4622,2758
189,5050,2762
7,3812,2780
24,6880,2787
233,1872,2790
109,9784,2799
50,9367,2799
156,3732,2810
271,7085,2815
163,3464,2832
219,4886,2837
189,1972,2841
123,2988,2843
133,1229,2857
243,6913,2859
152,4838,2875
6,3764,2879
226,3457,2916
122,2073,2919
83,6733,2942
277,5422,2954
35,4318,2979
231,7720,2981
293,6698,2992
293,1534,2993
115,340,3010
261,3686,3018
16,8782,3019
15,4012,3030
215,8796,3040
167,9617,3046
187,2217,3054
281,9728,3067
144,8527,3072
36,5767,3082
173,4853,3084
34,3611,3091
117,3653,3101
9,1193,3110
112,8374,3121
154,6122,3129
4,6719,3133
18,7069,3136
1,1937,3143
1,3676,3145
281,7239,3151
42,8842,3163
291,2962,3164
267,6083,3164
102,2415,3201
198,6875,3208
140,6265,3239
295,4808,3242
91,6756,3248
115,9468,3262
155,1991,3266
120,7725,3280
154,6273,3296
217,8952,3312
293,6266,3314
19,3164,3324
42,9369,3325
220,5445,3328
193,9014,3337
136,7034,3358
56,9482,3365
206,2276,3365
103,1590,3373
165,467,3385
223,6209,3396
268,4726,3400
49,5385,3402
278,5699,3406
139,2947,3416
93,1654,3437
223,7657,3440
221,2287,3448
245,5619,3457
230,3745,3466
259,9864,3478
20,3396,3492
23,7573,3501
215,7367,3510
9,3084,3514
238,3679,3517
179,9568,3525
251,9609,3525
66,8752,3534
258,9491,3535
126,3462,3545
167,2974,3561
259,5983,3561
227,1668,3580
180,8034,3581
17,189,3581
236,9615,3584
47,4671,3597
180,9359,3609
275,5426,3617
211,7558,3627
35,6393,3637
59,9874,3651
82,384,3655
9,6909,3662
300,8745,3664
218,2428,3666
203,8852,3672
67,2446,3680
165,1007,3689
192,3679,3694
149,4483,3703
252,4010,3728
195,5512,3761
210,2392,3771
20,6055,3779
249,1990,3783
166,2520,3784
34,7933,3788
269,9318,3794
295,9599,3800
140,2236,3819
164,6692,3821
222,6482,3826
95,5760,3835
299,3050,3836
96,4050,3841
207,162,3844
138,1935,3847
114,2037,3860
132,6344,3862
203,8129,3864
92,2970,3864
59,3555,3866
204,5348,3883
246,5758,3904
217,521,3905
27,4413,3918
142,5533,3926
57,2661,3929
282,8192,3943
233,7988,3966
274,3660,3984
30,9375,3988
76,9712,3995
149,8327,4002
114,957,4014
38,5966,4015
43,9264,4044
25,3336,4074
13,266,4076
57,4624,4087
55,5,4089
67,2927,4099
27,5000,4103
34,802,4112
138,773,4120
240,4274,4121
263,8838,4121
291,9940,4122
239,8201,4125
22,8051,4131
204,1875,4155
36,7735,4159
293,8268,4160
99,1618,4170
244,311,4205
127,4878,4224
135,492,4230
57,9370,4263
245,8860,4268
113,4786,4285
