1,0,5368,0,0,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091682E+018,,1.217536
1,0,2567,0,1,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091684E+018,,1.239808
1,0,6429,0,2,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091686E+018,,1.261568
1,0,5782,0,0,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091689E+018,,1.284096
1,0,1530,0,1,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091691E+018,,1.307136
1,0,2862,0,2,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091693E+018,,1.329664
1,0,5123,0,0,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091696E+018,,1.351936
1,0,4067,0,1,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091698E+018,,1.37472
1,0,3135,0,2,1.6134707209156E+018,16909060,0,0,0,0,1.613470720917E+018,,1.397248
1,0,3929,0,0,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091702E+018,,1.419776
1,0,9802,0,1,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091705E+018,,1.442304
1,0,4022,0,2,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091707E+018,,1.464576
1,0,3058,0,0,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091709E+018,,1.48736
1,0,3069,0,1,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091711E+018,,1.509632
1,0,8167,0,2,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091714E+018,,1.532416
1,0,1393,0,0,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091716E+018,,1.554944
1,0,8456,0,1,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091718E+018,,1.577728
1,0,5011,0,2,1.6134707209156E+018,16909060,0,0,0,0,1.6134707209172E+018,,1.6
1,0,8042,0,0,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091723E+018,,1.622784
1,0,6229,0,1,1.6134707209156E+018,16909060,0,0,0,0,1.61347072091725E+018,,1.6448
1,0,5211,0,0,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092369E+018,,1.074432
1,0,5368,0,1,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092371E+018,,1.095936
1,0,2567,0,2,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092373E+018,,1.118976
1,0,6429,0,0,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092376E+018,,1.141504
1,0,5782,0,1,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092378E+018,,1.164544
1,0,1530,0,2,1.61347072092261E+018,16909060,0,0,0,0,1.6134707209238E+018,,1.187072
1,0,2862,0,0,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092382E+018,,1.2096
1,0,5123,0,1,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092385E+018,,1.232384
1,0,4067,0,2,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092387E+018,,1.255168
1,0,3135,0,0,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092389E+018,,1.27744
1,0,3929,0,1,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092391E+018,,1.30048
1,0,9802,0,2,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092394E+018,,1.323264
1,0,4022,0,0,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092396E+018,,1.34656
1,0,3058,0,1,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092398E+018,,1.369344
1,0,3069,0,2,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092401E+018,,1.391616
1,0,8167,0,0,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092403E+018,,1.414656
1,0,1393,0,1,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092405E+018,,1.437952
1,0,8456,0,2,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092409E+018,,1.472256
1,0,5011,0,0,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092412E+018,,1.50016
1,0,8042,0,1,1.61347072092261E+018,16909060,0,0,0,0,1.61347072092414E+018,,1.5232
1,0,2305,0,1,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092857E+018,,4.854528
1,0,925,0,2,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092859E+018,,4.876544
1,0,7084,0,0,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092861E+018,,4.898304
1,0,6327,0,1,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092864E+018,,4.920832
1,0,336,0,2,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092866E+018,,4.943616
1,0,6505,0,0,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092868E+018,,4.965888
1,0,846,0,1,1.61347072092371E+018,16909060,0,0,0,0,1.6134707209287E+018,,4.988416
1,0,1729,0,2,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092873E+018,,5.010944
1,0,1313,0,0,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092875E+018,,5.033472
1,0,5857,0,1,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092877E+018,,5.056
1,0,6124,0,2,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092879E+018,,5.078272
1,0,3895,0,0,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092881E+018,,5.100544
1,0,9582,0,1,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092884E+018,,5.122816
1,0,545,0,2,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092886E+018,,5.145344
1,0,8814,0,0,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092888E+018,,5.167616
1,0,3367,0,1,1.61347072092371E+018,16909060,0,0,0,0,1.6134707209289E+018,,5.190144
1,0,5434,0,2,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092893E+018,,5.212672
1,0,364,0,0,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092895E+018,,5.2352
1,0,4043,0,1,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092897E+018,,5.257728
1,0,3750,0,2,1.61347072092371E+018,16909060,0,0,0,0,1.61347072092899E+018,,5.28
1,0,6996,0,2,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093327E+018,,8.961024
1,0,7281,0,0,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093329E+018,,8.98304
1,0,2305,0,1,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093331E+018,,9.005824
1,0,925,0,2,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093333E+018,,9.028096
1,0,7084,0,0,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093336E+018,,9.050624
1,0,6327,0,1,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093338E+018,,9.072896
1,0,336,0,2,1.61347072092431E+018,16909060,0,0,0,0,1.6134707209334E+018,,9.09568
1,0,6505,0,0,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093342E+018,,9.118208
1,0,846,0,1,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093345E+018,,9.14048
1,0,1729,0,2,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093347E+018,,9.163008
1,0,1313,0,0,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093349E+018,,9.18528
1,0,5857,0,1,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093351E+018,,9.207808
1,0,6124,0,2,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093354E+018,,9.230336
1,0,3895,0,0,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093356E+018,,9.252864
1,0,9582,0,1,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093358E+018,,9.275648
1,0,545,0,2,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093361E+018,,9.298688
1,0,8814,0,0,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093363E+018,,9.32096
1,0,3367,0,1,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093365E+018,,9.343488
1,0,5434,0,2,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093367E+018,,9.366016
1,0,364,0,0,1.61347072092431E+018,16909060,0,0,0,0,1.61347072093369E+018,,9.388544
1,0,7373,0,2,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091761E+018,,0.98944
1,0,4421,0,0,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091763E+018,,1.010688
1,0,4919,0,1,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091766E+018,,1.032704
1,0,3784,0,2,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091768E+018,,1.05472
1,0,8537,0,0,1.61347073091662E+018,16909060,0,0,0,0,1.6134707309177E+018,,1.076736
1,0,5198,0,1,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091772E+018,,1.098752
1,0,4324,0,2,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091774E+018,,1.120768
1,0,8315,0,0,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091777E+018,,1.142784
1,0,4370,0,1,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091779E+018,,1.1648
1,0,6413,0,2,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091781E+018,,1.18656
1,0,3526,0,0,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091783E+018,,1.208576
1,0,6091,0,1,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091785E+018,,1.230336
1,0,8980,0,2,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091788E+018,,1.252096
1,0,9956,0,0,1.61347073091662E+018,16909060,0,0,0,0,1.6134707309179E+018,,1.274368
1,0,1873,0,1,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091792E+018,,1.296384
1,0,6862,0,2,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091794E+018,,1.3184
1,0,9170,0,0,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091796E+018,,1.34016
1,0,6996,0,1,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091799E+018,,1.362176
1,0,7281,0,2,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091801E+018,,1.384448
1,0,2305,0,0,1.61347073091662E+018,16909060,0,0,0,0,1.61347073091803E+018,,1.405952
1,0,6229,0,2,1.61347073092362E+018,16909060,0,0,0,0,1.61347073092457E+018,,0.944896
1,0,7373,0,0,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092459E+018,,0.966656
1,0,4421,0,1,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092461E+018,,0.98944
1,0,4919,0,2,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092464E+018,,1.011712
1,0,3784,0,0,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092466E+018,,1.033984
1,0,8537,0,1,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092468E+018,,1.056768
1,0,5198,0,2,1.61347073092363E+018,16909060,0,0,0,0,1.6134707309247E+018,,1.07904
1,0,4324,0,0,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092473E+018,,1.101312
1,0,8315,0,1,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092475E+018,,1.12384
1,0,4370,0,2,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092477E+018,,1.146112
1,0,6413,0,0,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092479E+018,,1.16864
1,0,3526,0,1,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092482E+018,,1.191168
1,0,6091,0,2,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092484E+018,,1.21344
1,0,8980,0,0,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092486E+018,,1.235968
1,0,9956,0,1,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092488E+018,,1.258752
1,0,1873,0,2,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092491E+018,,1.281024
1,0,6862,0,0,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092493E+018,,1.303296
1,0,9170,0,1,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092495E+018,,1.325824
1,0,6996,0,2,1.61347073092363E+018,16909060,0,0,0,0,1.61347073092497E+018,,1.348352
1,0,7281,0,0,1.61347073092363E+018,16909060,0,0,0,0,1.613470730925E+018,,1.370624
1,0,1087,0,0,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092956E+018,,4.721408
1,0,6808,0,1,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092958E+018,,4.74496
1,0,7276,0,2,1.61347073092484E+018,16909060,0,0,0,0,1.6134707309296E+018,,4.768768
1,0,7178,0,0,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092963E+018,,4.792576
1,0,5788,0,1,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092965E+018,,4.816384
1,0,3584,0,2,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092968E+018,,4.840448
1,0,5403,0,0,1.61347073092484E+018,16909060,0,0,0,0,1.6134707309297E+018,,4.863744
1,0,2651,0,1,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092972E+018,,4.887552
1,0,2754,0,2,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092975E+018,,4.91136
1,0,2399,0,0,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092977E+018,,4.934912
1,0,9932,0,1,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092979E+018,,4.95872
1,0,5060,0,2,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092982E+018,,4.98176
1,0,9676,0,0,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092984E+018,,5.006336
1,0,3368,0,1,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092987E+018,,5.029632
1,0,7739,0,2,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092989E+018,,5.05344
1,0,12,0,0,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092991E+018,,5.077504
1,0,6226,0,1,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092994E+018,,5.101312
1,0,8586,0,2,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092996E+018,,5.124864
1,0,8094,0,0,1.61347073092484E+018,16909060,0,0,0,0,1.61347073092999E+018,,5.148928
1,0,7539,0,1,1.61347073092484E+018,16909060,0,0,0,0,1.61347073093001E+018,,5.172736
1,0,4043,0,1,1.61347073092539E+018,16909060,0,0,0,0,1.61347073093468E+018,,9.28128
1,0,3750,0,2,1.6134707309254E+018,16909060,0,0,0,0,1.6134707309347E+018,,9.304576
1,0,1087,0,0,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093472E+018,,9.328384
1,0,6808,0,1,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093475E+018,,9.352192
1,0,7276,0,2,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093477E+018,,9.375744
1,0,7178,0,0,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093479E+018,,9.399296
1,0,5788,0,1,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093482E+018,,9.42336
1,0,3584,0,2,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093484E+018,,9.446912
1,0,5403,0,0,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093487E+018,,9.470464
1,0,2651,0,1,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093489E+018,,9.494272
1,0,2754,0,2,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093491E+018,,9.51808
1,0,2399,0,0,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093494E+018,,9.541632
1,0,9932,0,1,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093496E+018,,9.565184
1,0,5060,0,2,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093499E+018,,9.588992
1,0,9676,0,0,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093501E+018,,9.6128
1,0,3368,0,1,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093503E+018,,9.636608
1,0,7739,0,2,1.6134707309254E+018,16909060,0,0,0,0,1.61347073093506E+018,,9.66016
